"","X","SPOSTMIN","DAYOFWEEK","WEEKOFYEAR","MONTHOFYEAR","HOLIDAYPX","HOLIDAYM","WDWEVENT","WDWRACE","WDWMAXTEMP","WDWMINTEMP","WDWMEANTEMP","EPEVENT","AKEVENT","INSESSION_ENROLLMENT","INSESSION_WDW","INSESSION_DLR","INSESSION_SQRT_WDW","INSESSION_SQRT_DLR","INSESSION_CALIFORNIA","INSESSION_DC","INSESSION_CENTRAL_FL","INSESSION_DRIVE1_FL","INSESSION_DRIVE2_FL","INSESSION_DRIVE_CA","INSESSION_FLORIDA","INSESSION_MARDI_GRAS","INSESSION_MIDWEST","INSESSION_NY_NJ","INSESSION_NY_NJ_PA","INSESSION_NEW_ENGLAND","INSESSION_NEW_JERSEY","INSESSION_NOTHWEST","INSESSION_PLANES","INSESSION_SOCAL","INSESSION_SOUTHWEST","MKEMHMORN","MKEMHMYEST","MKEMHMTOM","MKEMHEVE","MKHOURSEMH","MKHOURSEMHYEST","MKHOURSEMHTOM","MKEMHEYEST","MKEMHETOM","EPEMHMORN","EPEMHMYEST","EPEMHMTOM","EPEMHEVE","EPEMHEYEST","EPEMHETOM","EPHOURSEMH","EPHOURSEMHYEST","EPHOURSEMHTOM","HSEMHMORN","HSEMHMYEST","HSEMHMTOM","HSEMHEVE","HSEMHEYEST","HSEMHETOM","HSHOURSEMH","HSHOURSEMHYEST","HSHOURSEMHTOM","AKEMHMORN","AKEMHMYEST","AKEMHMTOM","AKEMHEVE","AKEMHEYEST","AKEMHETOM","AKHOURSEMH","AKHOURSEMHYEST","AKHOURSEMHTOM","MKHOURS","MKHOURSYEST","MKHOURSTOM","EPHOURS","EPHOURSYEST","EPHOURSTOM","HSHOURS","HSHOURSYEST","HSHOURSTOM","AKHOURS","AKHOURSYEST","AKHOURSTOM","MKDAYSBEFORENONEVENT","MKDAYSSINCENONEVENT","MKEVENTSTREAK","MKEVENTSTREAK_F","WDWMINTEMP_MEAN","WEATHER_WDWHIGH","WEATHER_WDWLOW","WEATHER_WDWPRECIP","CAPACITYLOST_MK","CAPACITYLOST_EP","CAPACITYLOST_HS","CAPACITYLOST_AK","CAPACITYLOSTWGT_MK","CAPACITYLOSTWGT_EP","CAPACITYLOSTWGT_HS","CAPACITYLOSTWGT_AK","EP09CAPACITY","HS20CAPACITY","MKPRDDAY","MKPRDNGT","MKFIREWK","EPFIREWK","HSPRDDAY","HSPRDDT1","HSPRDDN","HSFIREWK","HSSHWNGT","HSFIREWKS","AKPRDDAY","AKPRDDT2","AKFIREN","AKSHWNGT","HOLIDAY 0","HOLIDAY 1","SEASON 1","SEASON 3","SEASON 5","SEASON 7","SEASON 9","SEASON 10","SEASON 11","SEASON 12","SEASON 13","SEASON 14","SEASON 15","SEASON 16","SEASON 17","WDW_TICKET_SEASON 1","WDW_TICKET_SEASON 2","WDW_TICKET_SEASON 3","WDWSEASON 1","WDWSEASON 2","WDWSEASON 3","WDWSEASON 4","WDWSEASON 5","WDWSEASON 6","WDWSEASON 7","WDWSEASON 8","WDWSEASON 9","WDWSEASON 10","WDWSEASON 11","WDWSEASON 12","WDWSEASON 13","WDWSEASON 14","WDWSEASON 15","WDWSEASON 16","WDWSEASON 17"
"1017",1017,10,5,11,3,2,0,0,0,63.25,39.06,51.16,1,0,78,75,88,78,81,90,94,55,85,81,81,79,16,95,100,100,100,100,100,24,0,71,0,0,1,0,15,17,16,1,0,1,0,0,0,0,0,13,12,12,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,12.5,12,12,15,15,15,12,12,12,12,12,12,12.5,12,12,1,1,0,0,55.454285714,77.3,57,0.12,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1018",1018,5,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1019",1019,10,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1020",1020,30,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1021",1021,45,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1022",1022,50,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1023",1023,55,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1024",1024,60,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1025",1025,45,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1026",1026,65,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1027",1027,55,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1028",1028,50,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1029",1029,45,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1030",1030,30,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1031",1031,5,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1032",1032,15,6,11,3,0,0,0,0,71.78,42.08,56.93,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,1,0,0,0,16,15,14,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12.5,13.5,15,15,14,12,12,12,12,12,12,12,12.5,12.5,1,1,0,0,57.707857143,77.4,57.1,0.16,2000,0,0,0,12000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,0,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1033",1033,5,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1034",1034,10,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1035",1035,40,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1036",1036,60,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1037",1037,70,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1038",1038,45,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1039",1039,45,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1040",1040,70,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1041",1041,50,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1042",1042,45,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1043",1043,40,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1044",1044,45,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1045",1045,10,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1046",1046,5,7,11,3,2,0,0,0,76.62,47.49,62.06,1,0,70,41,70,62,72,86,88,18,65,66,76,57,11,90,100,100,100,100,100,18,0,62,0,1,0,0,14,16,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12,12,13,1,0,0,0,0,0,13.5,12,12.5,14,15,13,12,12,12,12,12,12,12.5,12,12.5,1,1,0,0,58.785714286,77.6,57.3,0.11,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1047",1047,-999,1,12,3,3,0,0,0,78.54,57.59,68.07,1,0,88,57,88,77,87,86,100,50,70,73,85,58,100,97,100,100,100,100,100,93,0,80,0,0,0,0,13,14,14,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13,12,12,0,1,1,0,0,0,12.5,13.5,13,13,14,14,12,12,12,12,12,12,12.5,12.5,12,1,1,0,0,59.793571429,77.8,57.4,0.12,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1048",1048,-999,1,12,3,3,0,0,0,78.54,57.59,68.07,1,0,88,57,88,77,87,86,100,50,70,73,85,58,100,97,100,100,100,100,100,93,0,80,0,0,0,0,13,14,14,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13,12,12,0,1,1,0,0,0,12.5,13.5,13,13,14,14,12,12,12,12,12,12,12.5,12.5,12,1,1,0,0,59.793571429,77.8,57.4,0.12,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1049",1049,-999,1,12,3,3,0,0,0,78.54,57.59,68.07,1,0,88,57,88,77,87,86,100,50,70,73,85,58,100,97,100,100,100,100,100,93,0,80,0,0,0,0,13,14,14,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13,12,12,0,1,1,0,0,0,12.5,13.5,13,13,14,14,12,12,12,12,12,12,12.5,12.5,12,1,1,0,0,59.793571429,77.8,57.4,0.12,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1050",1050,-999,1,12,3,3,0,0,0,78.54,57.59,68.07,1,0,88,57,88,77,87,86,100,50,70,73,85,58,100,97,100,100,100,100,100,93,0,80,0,0,0,0,13,14,14,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13,12,12,0,1,1,0,0,0,12.5,13.5,13,13,14,14,12,12,12,12,12,12,12.5,12.5,12,1,1,0,0,59.793571429,77.8,57.4,0.12,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1051",1051,-999,1,12,3,3,0,0,0,78.54,57.59,68.07,1,0,88,57,88,77,87,86,100,50,70,73,85,58,100,97,100,100,100,100,100,93,0,80,0,0,0,0,13,14,14,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13,12,12,0,1,1,0,0,0,12.5,13.5,13,13,14,14,12,12,12,12,12,12,12.5,12.5,12,1,1,0,0,59.793571429,77.8,57.4,0.12,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1052",1052,-999,1,12,3,3,0,0,0,78.54,57.59,68.07,1,0,88,57,88,77,87,86,100,50,70,73,85,58,100,97,100,100,100,100,100,93,0,80,0,0,0,0,13,14,14,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13,12,12,0,1,1,0,0,0,12.5,13.5,13,13,14,14,12,12,12,12,12,12,12.5,12.5,12,1,1,0,0,59.793571429,77.8,57.4,0.12,3000,0,0,0,15000,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
